HrRacedate,HrRaceNo,HrRaceIndex,HrFP,HrNo,HrName,HrBrandNo,HrJockey,HrStable,HrWeight,HrBodyWeight,HrDraw,HrMarginLen,HrPos1,HrPos2,HrPos3,HrPos4,HrPos5,HrPos6,HrTime,HrWinOdds,HrRaceResultComm
2019-09-08,8,18,5,2,怡昌寶寶,C273,潘頓,丁冠豪,133,1204,6,4,,,,1,1,5,1:08.78,2.2,
2019-09-08,8,18,6,9,年年旺,C122,梁家俊,高伯新,120,1184,8,7-3/4,,,,10,7,6,1:09.36,8.8,
2019-09-08,8,18,7,5,鑽得勁,A391,陳嘉熙,姚本輝,117,1146,1,8,,,,5,6,7,1:09.40,31,
2019-09-08,8,18,8,10,加州神箭,A417,希威森,告東尼,119,1120,9,10-1/2,,,,11,11,8,1:09.79,67,
2019-09-08,8,18,9,4,精算閃擊,B147,貝力斯,蔡約翰,130,1090,12,12-1/2,,,,9,9,9,1:10.13,34,
2019-09-08,8,18,10,1,皇龍大將,T400,薛恩,徐雨石,133,1104,11,12-3/4,,,,12,12,10,1:10.17,32,
2019-09-08,8,18,11,8,上簽,B021,利敬國,沈集成,121,1269,4,13-1/4,,,,6,8,11,1:10.26,21,
2019-09-08,8,18,12,6,赤兔寶駒,A115,李寶利,方嘉柏,125,1135,10,24-3/4,,,,8,10,12,1:12.07,110,
2019-09-08,9,19,1,8,銀紙,B025,莫雷拉,苗禮德,122,1121,4,-,,,,6,6,1,1:08.10,3,
2019-09-08,9,19,2,9,夢幻人生,C166,史卓豐,文家良,120,1130,2,3,,,,3,3,2,1:08.59,22,
2019-09-08,9,19,3,4,好好利高,C226,薛恩,徐雨石,128,1173,1,3-1/4,,,,1,1,3,1:08.61,2.8,
2019-09-08,9,19,4,1,真先生,S253,潘明輝,賀賢,130,1085,3,5,,,,5,4,4,1:08.90,19,
2019-09-08,9,19,5,12,步履娛飛,C289,利敬國,告東尼,114,1195,10,5-1/4,,,,2,2,5,1:08.93,18,
2019-09-08,9,19,6,6,公証福將,A148,楊明綸,鄭俊偉,121,1185,7,5-3/4,,,,8,8,6,1:09.01,10,
2019-09-08,9,19,7,7,銀河飛馬,C275,蔡明紹,丁冠豪,123,1031,9,6,,,,9,7,7,1:09.06,255,
2019-09-08,9,19,8,11,大紅包,B246,希威森,呂健威,116,1040,5,6,,,,4,5,8,1:09.08,16,
2019-09-08,9,19,9,10,歡樂一生,T134,陳嘉熙,高伯新,109,1115,8,9-1/4,,,,10,11,9,1:09.59,25,
2019-09-08,9,19,10,3,競駿天驕,B097,潘頓,沈集成,129,1029,11,13-1/4,,,,11,9,10,1:10.21,9.4,
2019-09-08,9,19,11,5,魅影揚飛,A354,杜美爾,姚本輝,123,1202,6,21-1/4,,,,7,10,11,1:11.49,15,
2019-09-08,9,19,WV,2,酷比哥,C192,田泰安,羅富全,130,---,---,---,,,,,,,---,---,
2019-09-08,10,20,1,8,心多多,B264,潘頓,蘇保羅,123,1017,10,-,,,6,6,5,1,1:21.19,5.8,
2019-09-08,10,20,2,1,馬友冠,C299,郭能,霍利時,133,1048,6,2,,,7,8,7,2,1:21.51,32,
2019-09-08,10,20,3,14,佳運來,T380,蘇狄雄,徐雨石,113,1012,2,2,,,12,12,11,3,1:21.53,38,
2019-09-08,10,20,4,11,紀利雄星,C041,田泰安,沈集成,121,1234,7,2-1/4,,,3,4,4,4,1:21.54,3.6,
2019-09-08,10,20,5,7,活力名駒,B260,潘明輝,呂健威,123,1025,12,2-3/4,,,5,2,2,5,1:21.64,20,
2019-09-08,10,20,6,12,我𢥧意(,C038,梁家俊,蘇偉賢,120,1115,8,3,,,11,11,12,6,1:21.67,10,
2019-09-08,10,20,7,2,請跟我來,B440,莫雷拉,蔡約翰,129,1072,13,3-3/4,,,10,9,9,7,1:21.79,5.7,
2019-09-08,10,20,8,3,酷比仔,A297,薛恩,容天鵬,127,1194,4,5-3/4,,,9,10,10,8,1:22.09,4.9,
2019-09-08,10,20,9,10,自在人生,B169,陳嘉熙,羅富全,111,1151,1,5-3/4,,,4,5,6,9,1:22.11,17,
2019-09-08,10,20,10,9,幸運時代,A045,希威森,賀賢,123,1073,14,6-1/2,,,14,14,13,10,1:22.23,20,
2019-09-08,10,20,11,4,黃山,C214,利敬國,約翰摩亞,127,1278,9,7,,,13,13,14,11,1:22.31,90,
2019-09-08,10,20,12,5,盛大光輝,C121,巫顯東,何良,124,1120,11,9-1/2,,,1,1,1,12,1:22.71,57,
2019-09-08,10,20,13,13,開懷大少,A278,黎海榮,文家良,118,1147,3,10-1/2,,,8,7,8,13,1:22.87,97,
2019-09-08,10,20,14,6,大運當頭,C139,杜美爾,告東尼,126,1141,5,11-1/2,,,2,3,3,14,1:23.03,25,
2019-09-11,1,21,1,4,綠色勁駒,V184,薛恩,沈集成,126,1180,6,-,,,1,1,1,1,1:40.08,5,
2019-09-11,1,21,2,9,事必獲利,T002,史卓豐,方嘉柏,118,1130,2,頸位,,,5,5,5,2,1:40.15,8.9,
2019-09-11,1,21,3,6,常拼常勝,V037,利敬國,苗禮德,124,1064,4,3/4,,,7,8,8,3,1:40.20,21,
2019-09-11,1,21,4,7,夢幻戰士,C280,田泰安,告東尼,122,1115,1,1-1/2,,,3,3,3,4,1:40.31,4,
2019-09-11,1,21,5,1,鵲橋飛渡,A247,陳嘉熙,高伯新,120,1062,5,1-1/2,,,4,4,4,5,1:40.33,9.7,
2019-09-11,1,21,6,8,塑料喜,T326,楊明綸,丁冠豪,116,1066,7,1-3/4,,,2,2,2,6,1:40.36,27,
2019-09-11,1,21,7,3,捉金皇,B460,莫雷拉,方嘉柏,127,1114,3,2,,,6,6,6,7,1:40.38,2.9,
2019-09-11,1,21,8,5,爪皇烈焰,T353,郭能,霍利時,125,1201,8,4-1/4,,,8,7,7,8,1:40.76,21,
2019-09-11,1,21,9,2,及時行樂,A125,梁家俊,徐雨石,127,1098,9,8,,,9,9,9,9,1:41.35,12,
2019-09-11,2,22,1,4,哈蝦王旺,B381,史卓豐,高伯新,130,1141,7,-,,,,2,4,1,0:57.79,15,
2019-09-11,2,22,2,5,洪荒駿駒,A031,薛恩,徐雨石,128,1113,9,1/2,,,,6,7,2,0:57.87,4.7,
2019-09-11,2,22,3,11,雷超,V414,莫雷拉,霍利時,116,1009,1,3/4,,,,5,3,3,0:57.91,5.2,
2019-09-11,2,22,4,10,印印腳,A277,何澤堯,蘇偉賢,116,1179,2,3/4,,,,4,6,4,0:57.93,2.7,
2019-09-11,2,22,5,3,隨我來,B300,沈拿,姚本輝,131,1018,8,1-1/2,,,,9,10,5,0:58.02,72,
2019-09-11,2,22,6,7,金剛秀,T436,郭能,鄭俊偉,123,1092,4,2,,,,8,5,6,0:58.11,14,
2019-09-11,2,22,7,6,天皇巨星,V367,梁家俊,蘇保羅,127,1140,3,2-1/4,,,,10,9,7,0:58.15,15,
2019-09-11,2,22,8,9,做得好,A082,潘頓,何良,120,1157,10,2-3/4,,,,3,2,8,0:58.21,7.7,
2019-09-11,2,22,9,8,大地和平,S254,黎海榮,文家良,121,1071,6,2-3/4,,,,7,8,9,0:58.23,86,
2019-09-11,2,22,10,1,百里名駒,C097,利敬國,沈集成,133,1004,5,3-1/4,,,,1,1,10,0:58.31,11,
2019-09-11,2,22,WX-A,2,搶攻威威,B346,蘇狄雄,蘇偉賢,131,---,---,---,,,,,,,---,---,
2019-09-11,3,23,1,10,威震天,V119,陳嘉熙,姚本輝,114,1138,4,-,,,1,1,1,1,1:41.78,6.9,
2019-09-11,3,23,2,2,金津輝煌,V400,杜美爾,苗禮德,132,1150,12,頸位,,,3,4,6,2,1:41.84,6.3,
2019-09-11,3,23,3,5,賞心星,C251,莫雷拉,方嘉柏,130,1176,7,1/2,,,7,8,5,3,1:41.86,3.3,
2019-09-11,3,23,4,8,祥光普照,A273,蘇狄雄,何良,125,1021,10,1-1/4,,,8,7,3,4,1:41.97,13,
2019-09-11,3,23,5,1,埼豐,A083,薛恩,徐雨石,133,1037,8,1-1/2,,,2,2,2,5,1:42.00,6.5,
2019-09-11,3,23,6,6,金童,V232,沈拿,呂健威,129,1071,9,1-1/2,,,10,10,9,6,1:42.03,18,
2019-09-11,3,23,7,9,上旺財上,A285,何澤堯,文家良,124,1026,1,2,,,4,3,4,7,1:42.10,29,
2019-09-11,3,23,8,11,堅離地,A235,田泰安,蘇偉賢,118,1075,11,2,,,12,12,11,8,1:42.11,47,
2019-09-11,3,23,9,12,醒目快駒,B107,巫顯東,鄭俊偉,111,1091,5,2,,,11,11,12,9,1:42.12,20,
2019-09-11,3,23,10,3,龍騰馬躍,V202,史卓豐,丁冠豪,131,1221,3,3,,,6,6,7,10,1:42.24,12,
2019-09-11,3,23,11,4,小島怡情,T390,潘頓,文家良,131,1031,2,5-1/4,,,9,9,10,11,1:42.63,8,
2019-09-11,3,23,12,7,中華主將,B298,蔡明紹,霍利時,129,1161,6,6-1/4,,,5,5,8,12,1:42.78,47,
2019-09-11,4,24,1,5,綠色有運,B413,莫雷拉,方嘉柏,119,1059,7,-,,,8,8,4,1,1:38.58,3,
2019-09-11,4,24,2,6,喜蓮彩星,A129,利敬國,約翰摩亞,119,1081,3,1-1/2,,,6,6,8,2,1:38.81,35,
2019-09-11,4,24,3,9,協勝神駒,B217,蔡明紹,高伯新,113,1226,1,1-3/4,,,4,5,6,3,1:38.87,4.3,
2019-09-11,4,24,4,7,傑彩繽紛,B457,史卓豐,蔡約翰,118,1030,4,4-1/4,,,7,7,7,4,1:39.25,13,
2019-09-11,4,24,5,1,幸福分享,A409,潘頓,呂健威,133,989,6,4-3/4,,,3,3,3,5,1:39.32,3.1,
2019-09-11,4,24,6,4,綫路光輝,A402,田泰安,告東尼,120,1044,9,4-3/4,,,2,2,1,6,1:39.34,20,
2019-09-11,4,24,7,2,妙算達人,B224,杜美爾,羅富全,131,1250,2,7-1/4,,,1,1,2,7,1:39.75,8.2,
2019-09-11,4,24,8,8,繽紛遊戲,C013,李寶利,羅富全,118,1072,8,9-3/4,,,9,9,9,8,1:40.14,31,
2019-09-11,4,24,9,3,文藝學家,V183,梁家俊,高伯新,124,1101,5,13-3/4,,,5,4,5,9,1:40.77,40,
2019-09-11,5,25,1,7,南莊加好,C025,楊明綸,丁冠豪,123,1083,12,-,,,,10,10,1,0:57.43,65,
2019-09-11,5,25,2,3,自由喜,B359,潘頓,蘇偉賢,132,1169,1,頸位,,,,2,2,2,0:57.48,2,
2019-09-11,5,25,3,8,奇妙日,B332,田泰安,苗禮德,123,1176,3,1/2,,,,7,6,3,0:57.52,7.7,
2019-09-11,5,25,4,2,清福,A364,杜美爾,文家良,133,1212,5,1/2,,,,9,8,4,0:57.53,17,
2019-09-11,5,25,5,11,萬事欣,T129,黎海榮,何良,117,1170,4,3/4,,,,4,5,5,0:57.55,56,
2019-09-11,5,25,6,5,精算八方,A221,莫雷拉,蔡約翰,132,1118,2,2,,,,6,4,6,0:57.75,5.4,
2019-09-11,5,25,7,6,深愛,A088,巫顯東,葉楚航,125,1031,6,2-3/4,,,,8,9,7,0:57.87,14,
2019-09-11,5,25,8,12,餘皇,B155,蔡明紹,韋達,115,1068,8,4-1/4,,,,11,12,8,0:58.13,14,
2019-09-11,5,25,9,1,奮鬥同心,C314,薛恩,姚本輝,133,1170,10,4-1/2,,,,5,7,9,0:58.15,20,
2019-09-11,5,25,10,10,酷比威,C382,利敬國,沈集成,120,1131,11,4-1/2,,,,12,11,10,0:58.17,92,
2019-09-11,5,25,11,9,自由旺,A209,何澤堯,方嘉柏,121,1088,9,5,,,,3,3,11,0:58.25,20,
2019-09-11,5,25,12,4,阿凡達,V123,蘇狄雄,徐雨石,130,1073,7,5-1/4,,,,1,1,12,0:58.27,17,
2019-09-11,6,26,1,11,好甜橙,A300,黃皓楠,徐雨石,116,1113,2,-,,,,1,1,1,1:10.29,13,
2019-09-11,6,26,2,4,紅褲日,C272,梁家俊,鄭俊偉,130,1150,7,1/2,,,,3,3,2,1:10.38,20,
2019-09-11,6,26,3,10,陽明亮亮,A359,何澤堯,呂健威,119,1010,4,1/2,,,,6,6,3,1:10.40,4.5,
2019-09-11,6,26,4,1,愛馬劍,B013,潘頓,丁冠豪,133,1024,12,1-1/4,,,,2,2,4,1:10.50,5.4,
2019-09-11,6,26,5,5,猴王駒,A336,利敬國,約翰摩亞,128,1061,6,2-1/2,,,,10,10,5,1:10.70,4.7,
2019-09-11,6,26,6,2,龍城勝將,B178,田泰安,苗禮德,133,1087,9,3-3/4,,,,5,4,6,1:10.88,17,
2019-09-11,6,26,7,7,牛精大哥,C034,莫雷拉,告東尼,124,1119,10,3-3/4,,,,8,8,7,1:10.89,5.7,
2019-09-11,6,26,8,8,好友無敵,A217,陳嘉熙,文家良,113,1044,3,4,,,,7,7,8,1:10.94,8.8,
2019-09-11,6,26,9,12,勁飛聖,T361,沈拿,容天鵬,117,1047,5,4-1/4,,,,4,5,9,1:10.95,29,
2019-09-11,6,26,10,3,寶得住,C125,蘇狄雄,葉楚航,129,1015,11,4-1/4,,,,12,12,10,1:10.98,64,
2019-09-11,6,26,11,6,正本開心,C227,杜美爾,羅富全,127,1117,1,4-1/2,,,,9,9,11,1:11.01,16,
2019-09-11,6,26,12,9,飛虎英雄,C119,貝力斯,韋達,122,1049,8,6-1/2,,,,11,11,12,1:11.33,52,
2019-09-11,7,27,1,11,興爾,B203,沈拿,韋達,117,1017,6,-,,,1,1,1,1,1:40.44,4.5,
2019-09-11,7,27,2,2,任我行,C297,潘頓,約翰摩亞,131,1029,11,1-1/4,,,8,10,6,2,1:40.65,8.1,
2019-09-11,7,27,3,10,精彩飛動,B095,莫雷拉,方嘉柏,118,1033,5,2-1/2,,,7,7,4,3,1:40.82,3.2,
2019-09-11,7,27,4,8,快利寶,A320,梁家俊,高伯新,118,1073,4,2-3/4,,,4,6,9,4,1:40.88,19,
2019-09-11,7,27,5,4,神亮金剛,C029,潘明輝,葉楚航,126,1047,8,3-1/4,,,10,8,2,5,1:40.95,9.7,
2019-09-11,7,27,6,5,興惑,B351,田泰安,告東尼,127,1009,7,3-3/4,,,5,2,3,6,1:41.04,18,
2019-09-11,7,27,7,3,有備而來,A240,杜美爾,苗禮德,130,1127,12,3-3/4,,,2,4,7,7,1:41.06,8.5,
2019-09-11,7,27,8,6,歡喜心,A224,貝力斯,蔡約翰,126,1106,9,4-1/4,,,9,9,11,8,1:41.13,80,
2019-09-11,7,27,9,12,韻妙星,A363,蔡明紹,霍利時,115,1259,3,4-1/4,,,11,11,12,9,1:41.13,20,
2019-09-11,7,27,10,7,萬利高,V396,李寶利,蘇保羅,120,1080,10,4-3/4,,,12,12,10,10,1:41.18,79,
2019-09-11,7,27,11,1,快益善,B478,薛恩,沈集成,133,1033,2,4-3/4,,,6,5,8,11,1:41.21,7.6,
2019-09-11,7,27,12,9,放眼量,A140,黎海榮,何良,118,1016,1,13,,,3,3,5,12,1:42.53,38,
2019-09-11,8,28,1,7,醒目勇駒,B456,莫雷拉,告東尼,124,1135,2,-,,,,4,5,1,1:10.15,2.3,
2019-09-11,8,28,2,11,正本雄心,V303,利敬國,霍利時,118,1168,7,短馬頭位,,,,5,4,2,1:10.17,14,
2019-09-11,8,28,3,4,同進,V315,潘頓,方嘉柏,128,1140,8,頭位,,,,7,6,3,1:10.18,5.5,
2019-09-11,8,28,4,9,極速王,C231,史卓豐,丁冠豪,122,1099,10,1-1/4,,,,8,8,4,1:10.37,9.7,
2019-09-11,8,28,5,10,雪戰神駒,B371,田泰安,高伯新,121,1083,12,1-1/2,,,,12,11,5,1:10.40,13,
2019-09-11,8,28,6,3,嶺寶峯,B333,黃皓楠,徐雨石,125,1035,6,1-3/4,,,,3,2,6,1:10.44,25,
2019-09-11,8,28,7,5,紅星,V273,蘇狄雄,葉楚航,126,1069,1,3-3/4,,,,6,7,7,1:10.75,32,
2019-09-11,8,28,8,12,索先生,T330,潘明輝,賀賢,115,1128,9,4-1/4,,,,10,10,8,1:10.81,53,
2019-09-11,8,28,9,6,衝亞,C218,薛恩,羅富全,125,1030,4,5-1/4,,,,2,3,9,1:11.00,5.8,
2019-09-11,8,28,10,1,美夢成真,B269,杜美爾,容天鵬,131,1206,5,7-1/4,,,,1,1,10,1:11.30,17,
2019-09-11,8,28,11,2,翡翠劇院,A040,梁家俊,文家良,130,1074,11,8,,,,9,9,11,1:11.43,70,
2019-09-11,8,28,12,8,公証揚鳴,V078,沈拿,鄭俊偉,123,1143,3,8-1/4,,,,11,12,12,1:11.45,46,
2019-09-15,1,29,1,3,榮冠大道,V378,潘頓,葉楚航,126,1163,5,-,,3,2,2,1,1,1:46.54,2,
2019-09-15,1,29,2,4,自然君子,C089,何澤堯,方嘉柏,126,1149,6,頸位,,1,1,1,2,2,1:46.60,5.8,
2019-09-15,1,29,3,6,華麗再現,V326,莫雷拉,沈集成,123,1097,4,4,,5,4,4,3,3,1:47.16,10,
2019-09-15,1,29,4,1,王者再現,V156,利敬國,姚本輝,127,1116,8,5,,6,6,6,4,4,1:47.33,12,
2019-09-15,1,29,5,5,神州福星,B326,薛恩,羅富全,125,1013,7,5,,7,7,7,7,5,1:47.35,13,
2019-09-15,1,29,6,8,鴻圖機會,A284,楊明綸,容天鵬,116,1068,3,6,,2,3,3,5,6,1:47.51,33,
2019-09-15,1,29,7,2,君臨大地,V192,黎海榮,何良,126,982,1,7,,4,5,5,8,7,1:47.64,14,
2019-09-15,1,29,8,7,牛精輝煌,A118,田泰安,鄭俊偉,121,1109,2,8-1/2,,8,8,8,6,8,1:47.90,5.5,
2019-09-15,2,30,1,4,鵰神,B023,史卓豐,丁冠豪,128,1135,6,-,,,1,1,1,1,1:39.32,2,
2019-09-15,2,30,2,3,安賦,B353,潘頓,方嘉柏,130,1079,7,3-1/2,,,8,8,7,2,1:39.86,3.7,
2019-09-15,2,30,3,8,跑得威,C127,巫顯東,沈集成,114,1076,4,4-1/2,,,2,2,2,3,1:40.01,8.4,
2019-09-15,2,30,4,2,龍騰摘星,A294,梁家俊,苗禮德,132,1204,3,4-1/2,,,5,6,6,4,1:40.04,21,
2019-09-15,2,30,5,1,好腳頭,S131,田泰安,羅富全,133,1160,1,6-3/4,,,6,5,5,5,1:40.41,16,
2019-09-15,2,30,6,6,喜盈運,V337,郭能,何良,126,1120,5,9-1/4,,,7,7,8,6,1:40.80,15,
2019-09-15,2,30,7,9,如沐春風,B150,黎海榮,鄭俊偉,116,1060,8,10-1/4,,,9,9,9,7,1:40.97,44,
2019-09-15,2,30,8,7,放馬過來,V407,蘇狄雄,葉楚航,122,1100,9,11,,,3,4,4,8,1:41.10,48,
2019-09-15,2,30,9,5,金剛仔,S146,莫雷拉,鄭俊偉,127,1094,2,11-3/4,,,4,3,3,9,1:41.21,9.5,
2019-09-15,3,31,1,1,劍聶風,A201,陳嘉熙,鄭俊偉,123,1059,3,-,,,2,1,1,1,1:34.52,3.3,
2019-09-15,3,31,2,2,乘勝追擊,V369,沈拿,韋達,132,1075,1,短馬頭位,,,4,3,2,2,1:34.53,4,
2019-09-15,3,31,3,6,帝豪寶駒,C035,莫雷拉,蘇偉賢,131,1162,10,3/4,,,9,9,8,3,1:34.64,2.8,
2019-09-15,3,31,4,9,靚籐王,B425,郭能,高伯新,126,1115,4,3,,,7,7,6,4,1:35.01,12,
2019-09-15,3,31,5,7,喜悅明駒,A044,梁家俊,丁冠豪,130,1019,6,3-3/4,,,3,4,3,5,1:35.14,23,
2019-09-15,3,31,6,10,小奇妙,T298,貝力斯,文家良,122,1203,9,6,,,5,5,5,6,1:35.48,54,
2019-09-15,3,31,7,11,競駿飛鷹,B292,蔡明紹,霍利時,118,1216,5,6-1/4,,,12,12,11,7,1:35.52,62,
2019-09-15,3,31,8,3,萬里威揚,A055,史卓豐,徐雨石,132,1018,8,7-3/4,,,8,8,9,8,1:35.76,44,
2019-09-15,3,31,9,8,同威,A223,黎海榮,姚本輝,127,1212,7,9-1/4,,,1,2,4,9,1:36.01,99,
2019-09-15,3,31,10,4,蜜運,B341,蘇狄雄,葉楚航,129,1034,2,15-3/4,,,6,6,7,10,1:37.03,42,
2019-09-15,3,31,11,12,易勝相吸,B275,楊明綸,鄭俊偉,114,1126,11,16,,,11,11,12,11,1:37.07,149,
2019-09-15,3,31,12,5,領闖者,A399,潘頓,方嘉柏,131,1170,12,17,,,10,10,10,12,1:37.22,10,
2019-09-15,4,32,1,3,陽明秋秋,A057,何澤堯,呂健威,133,1125,9,-,,,7,9,8,1,1:23.10,5.6,
2019-09-15,4,32,2,8,依斯堅,B028,郭能,賀賢,128,1132,2,頸位,,,6,6,6,2,1:23.14,6,
2019-09-15,4,32,3,1,勁飛寶寶,A267,楊明綸,容天鵬,131,1203,4,1/2,,,4,3,3,3,1:23.21,13,
2019-09-15,4,32,4,5,開心大師,B222,潘頓,方嘉柏,131,1057,12,1,,,9,10,9,4,1:23.27,8.4,
2019-09-15,4,32,5,4,香江世億,A407,梁家俊,鄭俊偉,131,1158,7,1-1/4,,,2,2,2,5,1:23.31,39,
2019-09-15,4,32,6,9,艦長天下,B096,蔡明紹,苗禮德,127,1158,1,1-3/4,,,8,7,7,6,1:23.37,4.2,
2019-09-15,4,32,7,2,葵涌精英,C173,薛恩,高伯新,133,1114,5,2-1/4,,,3,4,5,7,1:23.46,5.3,
2019-09-15,4,32,8,6,南京之友,V140,史卓豐,文家良,130,1192,11,2-1/4,,,10,13,11,8,1:23.47,37,
2019-09-15,4,32,9,12,砂漿邦,A097,黎海榮,何良,125,1126,10,3-1/4,,,1,1,1,9,1:23.63,146,
2019-09-15,4,32,10,10,勇晉大師,B452,莫雷拉,霍利時,126,1107,14,3-1/2,,,11,11,10,10,1:23.65,26,
2019-09-15,4,32,11,7,利之喜,A405,田泰安,蘇保羅,130,1170,6,3-1/2,,,5,5,4,11,1:23.67,9.6,
2019-09-15,4,32,12,13,金獅雷將,A325,沈拿,韋達,121,1011,3,4-1/4,,,12,8,12,12,1:23.78,35,
2019-09-15,4,32,13,11,神火金剛,B004,陳嘉熙,葉楚航,115,1064,13,5-1/2,,,13,14,13,13,1:23.97,115,
2019-09-15,4,32,14,14,黃埔之星,B146,蘇狄雄,徐雨石,116,1147,8,5-1/2,,,14,12,14,14,1:23.99,85,
2019-09-15,5,33,1,3,朝五晚九,B330,潘頓,羅富全,127,1045,7,-,,,,6,3,1,1:08.53,8,
2019-09-15,5,33,2,8,加州更好,B204,莫雷拉,告東尼,116,1137,5,頸位,,,,1,1,2,1:08.59,1.8,
2019-09-15,5,33,3,6,一片光明,T268,何澤堯,徐雨石,123,997,6,1-1/2,,,,4,8,3,1:08.78,4.7,
2019-09-15,5,33,4,7,嘉域騏,B110,蔡明紹,容天鵬,121,1229,8,2-1/4,,,,8,4,4,1:08.89,34,
2019-09-15,5,33,5,1,良才,A100,陳嘉熙,文家良,123,1108,1,2-1/2,,,,2,2,5,1:08.93,5.6,
2019-09-15,5,33,6,4,大歡笑,C213,楊明綸,容天鵬,124,1120,3,3-1/4,,,,3,6,6,1:09.06,15,
2019-09-15,5,33,7,9,博愛友威,C152,蘇狄雄,葉楚航,114,1065,4,3-1/4,,,,7,7,7,1:09.06,81,
2019-09-15,5,33,8,5,心中有您,B283,李寶利,何良,124,1066,10,3-1/2,,,,9,9,8,1:09.10,44,
2019-09-15,5,33,9,10,英明勇將,T348,黎海榮,呂健威,114,1083,9,4-1/4,,,,10,10,9,1:09.20,44,
2019-09-15,5,33,10,2,心曠神怡,C264,黃皓楠,丁冠豪,124,1135,2,16-3/4,,,,5,5,10,1:11.22,108,
2019-09-15,6,34,1,6,首飾大聖,B378,莫雷拉,蔡約翰,133,1071,6,-,,,,4,4,1,1:09.30,2.7,
2019-09-15,6,34,2,8,清新動力,B067,利敬國,徐雨石,123,1017,3,短馬頭位,,,,5,5,2,1:09.31,9,
2019-09-15,6,34,3,5,老友威威,T349,薛恩,葉楚航,124,1196,7,1,,,,9,7,3,1:09.46,6.9,
2019-09-15,6,34,4,7,精進百樂,C177,史卓豐,高伯新,123,1221,9,1,,,,2,2,4,1:09.47,23,
2019-09-15,6,34,5,4,遨遊千里,C363,楊明綸,容天鵬,123,1112,2,1-3/4,,,,3,3,5,1:09.57,15,
2019-09-15,6,34,6,9,為食格格,C312,蘇狄雄,蘇偉賢,120,1279,4,2-3/4,,,,10,11,6,1:09.72,165,
2019-09-15,6,34,7,12,陽明豐豐,B016,何澤堯,呂健威,118,1164,5,2-3/4,,,,11,10,7,1:09.73,7.3,
2019-09-15,6,34,8,2,特醒,C060,沈拿,韋達,128,1140,10,3,,,,6,6,8,1:09.76,5.5,
2019-09-15,6,34,9,11,輝煌巨星,C046,田泰安,蘇保羅,119,1047,1,3,,,,8,9,9,1:09.79,20,
2019-09-15,6,34,10,1,大四喜,A301,陳嘉熙,約翰摩亞,121,1205,11,3,,,,1,1,10,1:09.79,10,
2019-09-15,6,34,11,3,精彩有你,C394,黎海榮,姚本輝,125,1062,8,4-1/2,,,,7,8,11,1:10.01,200,
2019-09-15,6,34,12,10,超級炮彈,C281,李寶利,丁冠豪,122,1150,12,4-3/4,,,,12,12,12,1:10.06,72,
2019-09-15,6,34,WV,0,春風得意,C309,潘頓,何良,123,---,---,---,,,,,,,---,---,
2019-09-15,7,35,1,5,精簡最好,B464,利敬國,姚本輝,127,1079,10,-,,,1,1,1,1,1:21.15,11,
2019-09-15,7,35,2,11,得益良多,C353,潘頓,約翰摩亞,122,1124,5,1-1/4,,,8,8,7,2,1:21.32,11,
2019-09-15,7,35,3,14,醉醒神,B436,蔡明紹,呂健威,117,1044,1,2-3/4,,,13,12,8,3,1:21.54,13,
2019-09-15,7,35,4,12,暴風俠,A123,莫雷拉,葉楚航,121,1139,2,2-3/4,,,9,10,9,4,1:21.56,3.4,
2019-09-15,7,35,5 平頭馬,6,超能量,B294,史卓豐,韋達,127,1100,3,2-3/4,,,5,6,6,5,1:21.56,2.6,
2019-09-15,7,35,5 平頭馬,13,電訊火箭,C137,田泰安,徐雨石,119,1053,13,2-3/4,,,4,3,4,5,1:21.56,17,
2019-09-15,7,35,7,3,瀟灑王子,V069,陳嘉熙,文家良,119,1145,6,3,,,2,5,3,7,1:21.63,58,
2019-09-15,7,35,8,9,其利斷金,B426,薛恩,葉楚航,123,1060,4,3-1/2,,,6,4,5,8,1:21.71,31,
2019-09-15,7,35,9,8,嘉應風采,B115,楊明綸,容天鵬,122,1161,11,6-3/4,,,11,11,12,9,1:22.23,41,
2019-09-15,7,35,10,10,贏馬神器,A075,黃皓楠,葉楚航,120,1095,8,8-3/4,,,10,9,11,10,1:22.55,61,
2019-09-15,7,35,11,4,皇帝賽,C249,何澤堯,丁冠豪,127,1201,7,13-1/2,,,7,7,10,11,1:23.29,10,
2019-09-15,7,35,12,2,怪獸都市,A190,巫顯東,何良,127,1118,12,13-1/2,,,3,2,2,12,1:23.30,29,
2019-09-15,7,35,13,7,齊齊發,B356,貝力斯,鄭俊偉,127,1186,9,16-1/4,,,12,13,13,13,1:23.74,136,
2019-09-15,7,35,WV,1,鑽飾明駝,B183,梁家俊,蘇偉賢,133,---,---,---,,,,,,,---,---,
2019-09-15,8,36,1,1,二郎,C019,潘頓,約翰摩亞,133,1177,2,-,,,2,2,2,1,1:38.59,1.6,
2019-09-15,8,36,2,5,滿冠熊,C143,郭能,霍利時,123,1022,11,1-1/4,,,3,3,3,2,1:38.78,15,
2019-09-15,8,36,3,4,悅裕,B189,田泰安,告東尼,125,1179,10,1-3/4,,,11,10,7,3,1:38.87,7.2,
2019-09-15,8,36,4,10,兵貴神速,B299,史卓豐,羅富全,118,1111,4,3-1/4,,,5,5,5,4,1:39.12,28,
