,race_no,going,race_type,plc,horse_no,horse_name,jockey_name,trainer_name,actual_wt,declared_wt,draw,lbw,running_pos,finish_time,public_odds,date,race_id,race_dist,horse_id
1210,RACE_1,GOOD,CLASS_4,4,8.0,NO_REGRETS_AT_ALL,A Badel,R Gibson,124,1110,1,2-1/2,7 6 4,1:09.51,4.3,23/11/2019,189,1200,C408
1211,RACE_1,GOOD,CLASS_4,5,1.0,WINNING_FEELING,N Callan,D E Ferraris,133,1317,2,3-1/4,3 3 5,1:09.61,14,23/11/2019,189,1200,C324
1212,RACE_1,GOOD,CLASS_4,6,10.0,BEST_FOR_YOU,G van Niekerk,Y S Tsui,121,1008,7,3-1/2,11 9 6,1:09.66,8.8,23/11/2019,189,1200,C223
1213,RACE_1,GOOD,CLASS_4,7,4.0,INCANTO_PREPARED,C Schofield,J Size,125,975,8,4-1/4,6 7 7,1:09.79,41,23/11/2019,189,1200,D009
1214,RACE_1,GOOD,CLASS_4,8,11.0,BULB_ELITE,U Rispoli,C H Yip,121,1164,10,4-3/4,10 10 8,1:09.86,11,23/11/2019,189,1200,A183
1215,RACE_1,GOOD,CLASS_4,9,12.0,NICE_FANDANGO,H N Wong,C Fownes,114,1125,3,5,1 1 9,1:09.91,21,23/11/2019,189,1200,A209
1216,RACE_1,GOOD,CLASS_4,10,7.0,TREASURE_CHEST,H W Lai,P F Yiu,125,1087,11,7-1/4,5 5 10,1:10.26,27,23/11/2019,189,1200,D008
1217,RACE_1,GOOD,CLASS_4,11,9.0,WONDER_WIN,H T Mo,L Ho,120,1070,5,8-1/4,9 11 11,1:10.41,58,23/11/2019,189,1200,C418
1218,RACE_1,GOOD,CLASS_4,12,3.0,GOOD_SHOT,Z Purton,D J Hall,125,1027,12,9-1/4,8 8 12,1:10.56,4.5,23/11/2019,189,1200,C364
1219,RACE_2,GOOD TO FIRM,CLASS_5,1,5.0,ADONIS,A Badel,D J Whyte,132,1066,10,-,1 1 1 1,1:21.93,8.5,23/11/2019,190,1400,A324
1220,RACE_2,GOOD TO FIRM,CLASS_5,2,4.0,WINWIN_THIRTYTHREE,C Y Ho,P F Yiu,133,992,1,2-1/4,12 11 11 2,1:22.29,11,23/11/2019,190,1400,C110
1221,RACE_2,GOOD TO FIRM,CLASS_5,3,2.0,MR_MAGELLAN,C Schofield,Y S Tsui,133,1116,5,2-1/2,6 5 4 3,1:22.32,2.8,23/11/2019,190,1400,C008
1222,RACE_2,GOOD TO FIRM,CLASS_5,4,6.0,GODSPEED,N Callan,D J Hall,132,1151,13,3-1/2,11 12 13 4,1:22.49,12,23/11/2019,190,1400,A087
1223,RACE_2,GOOD TO FIRM,CLASS_5,5,12.0,SOCCER_MASTER,G van Niekerk,W Y So,124,1098,7,3-3/4,8 9 8 5,1:22.51,12,23/11/2019,190,1400,B452
1224,RACE_2,GOOD TO FIRM,CLASS_5,6,1.0,GENERAL_TRUMP,B Shinn,T P Yung,133,1084,2,4-1/2,5 6 6 6,1:22.64,7.8,23/11/2019,190,1400,B394
1225,RACE_2,GOOD TO FIRM,CLASS_5,7,9.0,VICTORIOUS_LEADER,Z Purton,C H Yip,126,1021,8,4-3/4,3 4 2 7,1:22.67,4.7,23/11/2019,190,1400,B288
1226,RACE_2,GOOD TO FIRM,CLASS_5,8,8.0,NEVER_BETTER,M L Yeung,P O'Sullivan,131,1177,3,5-3/4,9 10 10 8,1:22.86,35,23/11/2019,190,1400,T140
1227,RACE_2,GOOD TO FIRM,CLASS_5,9,14.0,LUCKY_STORM,M F Poon,R Gibson,112,1155,12,6,13 13 12 9,1:22.89,51,23/11/2019,190,1400,B124
1228,RACE_2,GOOD TO FIRM,CLASS_5,10,13.0,SUNNY_MAJOR,A Sanna,D E Ferraris,121,1150,6,7-1/4,2 2 5 10,1:23.10,62,23/11/2019,190,1400,B298
1229,RACE_2,GOOD TO FIRM,CLASS_5,11,10.0,MAJESTIC_ENDEAVOUR,R Bayliss,C Fownes,125,1176,9,11,7 7 7 11,1:23.67,14,23/11/2019,190,1400,A399
1230,RACE_2,GOOD TO FIRM,CLASS_5,12,7.0,CHEEKY_BEE,L Hewitson,A T Millard,131,992,4,12-1/2,10 8 9 12,1:23.94,55,23/11/2019,190,1400,B471
1231,RACE_2,GOOD TO FIRM,CLASS_5,13,11.0,FOX_CHEUNGER,H W Lai,K W Lui,124,1010,11,17-1/4,4 3 3 13,1:24.71,93,23/11/2019,190,1400,B187
1232,RACE_2,GOOD TO FIRM,CLASS_5,WV-A,3.0,SUPERB_AGILITY,H T Mo,L Ho,130,---,---,---,---,---,---,23/11/2019,190,1400,C354
1233,RACE_3,GOOD TO FIRM,CLASS_4,1,4.0,LUCKY_MORE,Z Purton,C S Shum,128,1097,4,-,1 1 1,0:56.01,1.8,23/11/2019,191,1000,D035
1234,RACE_3,GOOD TO FIRM,CLASS_4,2,12.0,TRUST_ME,M F Poon,C H Yip,116,1076,12,4-1/4,7 6 2,0:56.68,28,23/11/2019,191,1000,C134
1235,RACE_3,GOOD TO FIRM,CLASS_4,3,8.0,WAR_OF_COURAGE,C Schofield,K L Man,125,1248,1,5-1/2,11 9 3,0:56.86,50,23/11/2019,191,1000,C483
1236,RACE_3,GOOD TO FIRM,CLASS_4,4,5.0,HERE_COMES_TED,N Callan,D E Ferraris,125,1176,11,5-1/2,12 8 4,0:56.88,13,23/11/2019,191,1000,C457
1237,RACE_3,GOOD TO FIRM,CLASS_4,5,13.0,ISLAND_WINNER,G van Niekerk,P F Yiu,115,1235,13,5-1/2,3 2 5,0:56.90,12,23/11/2019,191,1000,C088
1238,RACE_3,GOOD TO FIRM,CLASS_4,6,9.0,AURORA_STEED,U Rispoli,J Size,123,1106,14,6-3/4,2 3 6,0:57.07,43,23/11/2019,191,1000,C023
1239,RACE_3,GOOD TO FIRM,CLASS_4,7,3.0,STRATHALLAN,K H Chan,A T Millard,120,1102,2,7,9 10 7,0:57.12,22,23/11/2019,191,1000,B178
1240,RACE_3,GOOD TO FIRM,CLASS_4,8,2.0,KA_FORTUNE,H T Mo,L Ho,127,1075,7,7,14 14 8,0:57.13,205,23/11/2019,191,1000,C421
1241,RACE_3,GOOD TO FIRM,CLASS_4,9,6.0,MOON_PEAKS,A Badel,R Gibson,125,1170,10,7-1/2,8 11 9,0:57.20,11,23/11/2019,191,1000,C403
1242,RACE_3,GOOD TO FIRM,CLASS_4,10,11.0,AIOLOS,M L Yeung,W Y So,120,1174,6,7-3/4,10 12 10,0:57.26,191,23/11/2019,191,1000,C040
1243,RACE_3,GOOD TO FIRM,CLASS_4,11,1.0,VALIANT_DREAM,B Shinn,K W Lui,133,1210,8,9-1/4,4 4 11,0:57.49,3.8,23/11/2019,191,1000,B416
1244,RACE_3,GOOD TO FIRM,CLASS_4,12,10.0,JAZZ_STEED,A Sanna,C Fownes,123,1220,9,10-3/4,6 5 12,0:57.75,60,23/11/2019,191,1000,C406
1245,RACE_3,GOOD TO FIRM,CLASS_4,13,7.0,SPARKLING_DOLPHIN,C Y Ho,Y S Tsui,125,1133,3,11-1/2,5 7 13,0:57.84,107,23/11/2019,191,1000,C332
1246,RACE_3,GOOD TO FIRM,CLASS_4,14,14.0,GALAXY_RACER,H N Wong,K H Ting,111,1103,5,15-3/4,13 13 14,0:58.51,78,23/11/2019,191,1000,C245
1247,RACE_4,GOOD TO FIRM,CLASS_4,1,8.0,VILLA_FIONN,M Chadwick,P F Yiu,122,1003,12,-,12 12 10 1,1:34.53,11,23/11/2019,192,1600,B339
1248,RACE_4,GOOD TO FIRM,CLASS_4,2,10.0,JOY_MASTER,K H Chan,C Fownes,109,1110,6,3/4,10 10 7 2,1:34.67,25,23/11/2019,192,1600,B222
1249,RACE_4,GOOD TO FIRM,CLASS_4,3,3.0,AMAZING_SATCHMO,Z Purton,D E Ferraris,132,1259,5,2-1/2,8 8 6 3,1:34.94,7.3,23/11/2019,192,1600,A363
1250,RACE_4,GOOD TO FIRM,CLASS_4,4,5.0,HAPPY_WIN_WIN,U Rispoli,C H Yip,129,1025,13,2-3/4,14 13 12 4,1:34.95,30,23/11/2019,192,1600,C125
1251,RACE_4,GOOD TO FIRM,CLASS_4,5,13.0,TELECOM_ROCKET,C Schofield,Y S Tsui,119,1075,14,3,2 4 2 5,1:35.01,6.5,23/11/2019,192,1600,C137
1252,RACE_4,GOOD TO FIRM,CLASS_4,6,6.0,SUNNY_POWER,N Callan,K W Lui,128,1121,10,3-1/2,3 5 8 6,1:35.10,21,23/11/2019,192,1600,A371
1253,RACE_4,GOOD TO FIRM,CLASS_4,7,14.0,LITTLE_GENERAL,G van Niekerk,C S Shum,118,1051,4,3-3/4,6 2 3 7,1:35.11,3.1,23/11/2019,192,1600,C096
1254,RACE_4,GOOD TO FIRM,CLASS_4,8,1.0,LONDON_HALL,B Shinn,D J Hall,133,1118,8,3-3/4,11 11 11 8,1:35.12,12,23/11/2019,192,1600,B026
1255,RACE_4,GOOD TO FIRM,CLASS_4,9,9.0,CHIU_CHOW_KID,H N Wong,T P Yung,117,1184,1,3-3/4,13 14 13 9,1:35.13,73,23/11/2019,192,1600,T412
1256,RACE_4,GOOD TO FIRM,CLASS_4,10,11.0,SAVVY_SEVEN,C Y Ho,J Moore,119,1068,3,4,5 7 9 10,1:35.15,5.4,23/11/2019,192,1600,B314
1257,RACE_4,GOOD TO FIRM,CLASS_4,11,4.0,WINNING_ENDEAVOUR,A Sanna,D J Whyte,132,1038,9,4,9 6 5 11,1:35.16,11,23/11/2019,192,1600,C048
1258,RACE_4,GOOD TO FIRM,CLASS_4,12,2.0,NEW_ELEGANCE,A Badel,F C Lor,133,1078,7,4,4 1 1 12,1:35.18,39,23/11/2019,192,1600,A416
1259,RACE_4,GOOD TO FIRM,CLASS_4,13,12.0,SPIRIT_PATCH,M F Poon,K L Man,117,1104,11,7-1/2,1 3 4 13,1:35.71,114,23/11/2019,192,1600,C184
1260,RACE_4,GOOD TO FIRM,CLASS_4,14,7.0,HAPPY_FOREST,H W Lai,W Y So,124,1063,2,30-3/4,7 9 14 14,1:39.44,234,23/11/2019,192,1600,C347
1261,RACE_4,GOOD TO FIRM,CLASS_4,WV,,STARSHIP,---,P O'Sullivan,131,---,---,---,---,---,---,23/11/2019,192,1600,V379
1262,RACE_5,GOOD,CLASS_3,1,7.0,ELITE_PATCH,C Y Ho,K W Lui,120,1128,12,-,8 6 1,1:08.22,2.3,23/11/2019,193,1200,C193
1263,RACE_5,GOOD,CLASS_3,2,2.0,FANTASTIC_FEELING,N Callan,D E Ferraris,130,1222,11,4,4 4 2,1:08.87,125,23/11/2019,193,1200,T273
1264,RACE_5,GOOD,CLASS_3,3,12.0,BEST_ALLIANCE,L Hewitson,D J Whyte,116,1065,7,5,7 8 3,1:09.01,41,23/11/2019,193,1200,C284
1265,RACE_5,GOOD,CLASS_3,4,5.0,TEAM_FORTUNE,G van Niekerk,W Y So,125,1143,9,6,9 9 4,1:09.16,19,23/11/2019,193,1200,T306
1266,RACE_5,GOOD,CLASS_3,5,8.0,MEGA_RED,M L Yeung,C W Chang,120,1148,4,6,11 11 5,1:09.19,9.1,23/11/2019,193,1200,V078
1267,RACE_5,GOOD,CLASS_3,6,1.0,MR_WEALTH,R Bayliss,K L Man,133,1163,6,6-1/2,3 3 6,1:09.27,10,23/11/2019,193,1200,B265
1268,RACE_5,GOOD,CLASS_3,7,4.0,HANDSOME_REBEL,H N Wong,Y S Tsui,123,1058,10,7-1/4,1 1 7,1:09.39,25,23/11/2019,193,1200,B469
1269,RACE_5,GOOD,CLASS_3,8,10.0,STAR_MAJESTIC,M F Poon,P O'Sullivan,118,1131,5,10,10 10 8,1:09.81,20,23/11/2019,193,1200,S093
1270,RACE_5,GOOD,CLASS_3,9,9.0,MOMENTUM_GALAXY,M Chadwick,K H Ting,120,1003,8,11-1/2,6 7 9,1:10.05,10,23/11/2019,193,1200,C275
1271,RACE_5,GOOD,CLASS_3,10,11.0,FANTASTIC_FABIO,H T Mo,C H Yip,115,1193,1,13,2 2 10,1:10.31,19,23/11/2019,193,1200,V364
1272,RACE_5,GOOD,CLASS_3,11,6.0,STAR_LUCK,C Schofield,F C Lor,121,1056,3,13-3/4,5 5 11,1:10.43,3.9,23/11/2019,193,1200,C257
1273,RACE_5,GOOD,CLASS_3,12,3.0,CHAMP_PATROL,A Badel,R Gibson,126,1141,2,15-1/4,12 12 12,1:10.65,122,23/11/2019,193,1200,D086
1274,RACE_6,GOOD TO FIRM,CLASS_4,1,2.0,SIMPLE_ELEGANT,G van Niekerk,P F Yiu,133,1066,5,-,1 1 1 1,1:21.32,4,23/11/2019,194,1400,B464
1275,RACE_6,GOOD TO FIRM,CLASS_4,2,11.0,GOLDEN_FOUR,U Rispoli,C W Chang,121,1026,9,1-3/4,14 13 13 2,1:21.58,11,23/11/2019,194,1400,B225
1276,RACE_6,GOOD TO FIRM,CLASS_4,3,10.0,SPRINT_FORWARD,A Sanna,J Moore,122,1102,1,2,3 3 2 3,1:21.62,11,23/11/2019,194,1400,C353
1277,RACE_6,GOOD TO FIRM,CLASS_4,4,7.0,JOYFUL_HEART,N Callan,F C Lor,124,1137,12,2-1/4,9 8 9 4,1:21.68,28,23/11/2019,194,1400,C227
1278,RACE_6,GOOD TO FIRM,CLASS_4,5,13.0,NITRO_EXPRESS,C Schofield,D E Ferraris,120,1183,6,2-1/4,8 9 8 5,1:21.69,68,23/11/2019,194,1400,T353
1279,RACE_6,GOOD TO FIRM,CLASS_4,6,8.0,FUN_TIMES,A Badel,A T Millard,123,1127,14,4-1/4,13 14 10 6,1:22.00,5.9,23/11/2019,194,1400,B079
1280,RACE_6,GOOD TO FIRM,CLASS_4,7,5.0,DESTIN,Z Purton,P O'Sullivan,125,1190,10,4-3/4,11 11 11 7,1:22.06,4.1,23/11/2019,194,1400,V417
1281,RACE_6,GOOD TO FIRM,CLASS_4,8,12.0,VEGA_RHYTHM,H W Lai,L Ho,121,1171,7,5-1/2,4 4 5 8,1:22.19,88,23/11/2019,194,1400,C455
1282,RACE_6,GOOD TO FIRM,CLASS_4,9,1.0,CIRCUIT_HASSLER,L Hewitson,A S Cruz,133,1183,8,5-3/4,6 5 4 9,1:22.24,10,23/11/2019,194,1400,A041
1283,RACE_6,GOOD TO FIRM,CLASS_4,10,9.0,SUPER_ALLIANCES,R Bayliss,J Size,123,1026,4,7-1/4,5 6 7 10,1:22.48,11,23/11/2019,194,1400,C472
1284,RACE_6,GOOD TO FIRM,CLASS_4,11,6.0,VICTORY_VISION,H T Mo,C H Yip,122,1099,2,10,10 10 12 11,1:22.90,151,23/11/2019,194,1400,C434
1285,RACE_6,GOOD TO FIRM,CLASS_4,12,14.0,ABSOLUCOOL,C Y Ho,C Fownes,117,1186,3,11-1/2,7 7 6 12,1:23.17,8.6,23/11/2019,194,1400,A328
1286,RACE_6,GOOD TO FIRM,CLASS_4,13,4.0,COPARTNER_RAPPORT,M F Poon,D J Hall,123,1113,13,11-3/4,12 12 14 13,1:23.18,191,23/11/2019,194,1400,C530
1287,RACE_6,GOOD TO FIRM,CLASS_4,14,3.0,LOOK_ERAS,H N Wong,Y S Tsui,125,1094,11,20,2 2 3 14,1:24.52,124,23/11/2019,194,1400,V123
1288,RACE_7,GOOD TO FIRM,CLASS_1,1,11.0,FAST_MOST_FURIOUS,Z Purton,D J Hall,120,1142,10,-,10 11 9 1,1:33.08,4.8,23/11/2019,195,1600,A165
1289,RACE_7,GOOD TO FIRM,CLASS_1,2,8.0,HARMONY_VICTORY,G van Niekerk,C S Shum,125,1066,11,1-1/2,11 12 13 2,1:33.31,3.7,23/11/2019,195,1600,B405
1290,RACE_7,GOOD TO FIRM,CLASS_1,3,13.0,EXTRA_BRUT,M L Yeung,F C Lor,117,1124,7,1-3/4,9 9 11 3,1:33.34,31,23/11/2019,195,1600,C506
1291,RACE_7,GOOD TO FIRM,CLASS_1,4,12.0,GREEN_LUCK,M F Poon,C Fownes,118,1083,8,1-3/4,8 8 7 4,1:33.37,34,23/11/2019,195,1600,B413
1292,RACE_7,GOOD TO FIRM,CLASS_1,5,9.0,RED_WARRIOR,M Chadwick,J Size,125,1039,14,2-1/4,14 14 12 5,1:33.44,47,23/11/2019,195,1600,B355
1293,RACE_7,GOOD TO FIRM,CLASS_1,6,1.0,ENCOURAGING,A Sanna,J Moore,133,1053,9,2-1/4,2 2 2 6,1:33.45,14,23/11/2019,195,1600,B109
1294,RACE_7,GOOD TO FIRM,CLASS_1,7,2.0,CHAMPION'S_WAY,R Bayliss,J Size,132,1096,3,2-1/2,5 6 5 7,1:33.47,9.3,23/11/2019,195,1600,C061
1295,RACE_7,GOOD TO FIRM,CLASS_1,8,6.0,NOTHINGILIKEMORE,B Shinn,J Size,129,1150,1,3-1/4,6 5 6 8,1:33.61,11,23/11/2019,195,1600,V388
1296,RACE_7,GOOD TO FIRM,CLASS_1,9,5.0,INSAYSHABLE,U Rispoli,Y S Tsui,130,1070,6,4-1/4,7 7 8 9,1:33.75,45,23/11/2019,195,1600,B156
1297,RACE_7,GOOD TO FIRM,CLASS_1,10,7.0,DOCTOR_GEOFF,C Y Ho,K W Lui,127,1001,12,4-1/2,13 13 14 10,1:33.82,18,23/11/2019,195,1600,A409
1298,RACE_7,GOOD TO FIRM,CLASS_1,11,14.0,GRACEANDMERCY,A Badel,A T Millard,116,1188,4,5-1/2,4 4 4 11,1:33.95,14,23/11/2019,195,1600,C296
1299,RACE_7,GOOD TO FIRM,CLASS_1,12,4.0,TIME_TO_CELEBRATE,C Schofield,J Size,131,1091,13,8,12 10 10 12,1:34.35,32,23/11/2019,195,1600,A367
1300,RACE_7,GOOD TO FIRM,CLASS_1,13,10.0,MISSION_TYCOON,K H Chan,F C Lor,112,1260,5,9,1 1 1 13,1:34.53,9.9,23/11/2019,195,1600,B224
1301,RACE_7,GOOD TO FIRM,CLASS_1,14,3.0,GOOD_STANDING,N Callan,J Moore,132,1241,2,9-1/2,3 3 3 14,1:34.61,9.2,23/11/2019,195,1600,B105
1302,RACE_8,GOOD,CLASS_3,1,9.0,AQUILA,C Schofield,K H Ting,121,1087,9,-,3 3 1,1:09.00,4.1,23/11/2019,196,1200,C248
1303,RACE_8,GOOD,CLASS_3,2,4.0,MEGA_HEART,M L Yeung,C W Chang,126,1191,1,2-1/4,6 6 2,1:09.37,5.4,23/11/2019,196,1200,A148
1304,RACE_8,GOOD,CLASS_3,3,3.0,HOLY_HEART,C Y Ho,K W Lui,126,1098,11,2-1/4,10 10 3,1:09.37,22,23/11/2019,196,1200,C443
1305,RACE_8,GOOD,CLASS_3,4,1.0,MOST_BEAUTIFUL,G van Niekerk,C S Shum,133,1166,8,2-1/2,9 7 4,1:09.42,12,23/11/2019,196,1200,A022
1306,RACE_8,GOOD,CLASS_3,5,7.0,UTOPIA_LIFE,K H Chan,K L Man,115,1150,6,3-1/4,1 1 5,1:09.51,2.4,23/11/2019,196,1200,C166
1307,RACE_8,GOOD,CLASS_3,6,8.0,FLYING_BONUS,U Rispoli,C H Yip,122,1111,7,6-3/4,4 4 6,1:10.07,34,23/11/2019,196,1200,B433
1308,RACE_8,GOOD,CLASS_3,7,2.0,JUST_NOT_LISTENING,Z Purton,J Moore,129,1204,5,6-3/4,2 2 7,1:10.08,7,23/11/2019,196,1200,B192
1309,RACE_8,GOOD,CLASS_3,8,6.0,UNITE_SPIRIT,L Hewitson,D E Ferraris,126,975,3,8,8 11 8,1:10.28,43,23/11/2019,196,1200,C494
1310,RACE_8,GOOD,CLASS_3,9,5.0,SO_GLORIOUS,H N Wong,Y S Tsui,123,1012,4,9,5 5 9,1:10.43,125,23/11/2019,196,1200,C430
1311,RACE_8,GOOD,CLASS_3,10,12.0,SMART_CHARADE,H W Lai,W Y So,116,1163,10,9-1/4,11 9 10,1:10.50,146,23/11/2019,196,1200,A314
1312,RACE_8,GOOD,CLASS_3,11,10.0,EXALTATION,M F Poon,A S Cruz,118,1055,12,10,12 12 11,1:10.61,157,23/11/2019,196,1200,C370
1313,RACE_8,GOOD,CLASS_3,12,11.0,HAPPY_VICTORY,H T Mo,T P Yung,115,1113,2,12,7 8 12,1:10.93,40,23/11/2019,196,1200,B195
1314,RACE_9,GOOD TO FIRM,CLASS_3,1,4.0,PRECIOUSSHIP,C Y Ho,P F Yiu,129,1013,12,-,12 12 10 1,1:33.89,7.8,23/11/2019,197,1600,C050
1315,RACE_9,GOOD TO FIRM,CLASS_3,2,1.0,BAND_OF_BROTHERS,A Badel,P O'Sullivan,133,1174,14,3/4,3 4 1 2,1:34.02,10,23/11/2019,197,1600,C135
1316,RACE_9,GOOD TO FIRM,CLASS_3,3,12.0,SMART_PATCH,H W Lai,K L Man,120,1231,9,1-1/4,6 7 2 3,1:34.11,23,23/11/2019,197,1600,B398
1317,RACE_9,GOOD TO FIRM,CLASS_3,4,2.0,PACKING_WARRIOR,Z Purton,A S Cruz,130,1191,6,1-1/4,9 11 9 4,1:34.11,2.5,23/11/2019,197,1600,C069
1318,RACE_9,GOOD TO FIRM,CLASS_3,5,10.0,GO_BALLISTIC,N Callan,D E Ferraris,123,1124,11,3,10 10 12 5,1:34.37,168,23/11/2019,197,1600,C493
1319,RACE_9,GOOD TO FIRM,CLASS_3,6,14.0,RIGHTEOUS_DOCTRINE,U Rispoli,C W Chang,119,1155,3,3,8 6 6 6,1:34.37,8.4,23/11/2019,197,1600,C197
1320,RACE_9,GOOD TO FIRM,CLASS_3,7,9.0,FENRIR,R Bayliss,K H Ting,123,1168,10,4-1/4,14 14 14 7,1:34.56,74,23/11/2019,197,1600,C142
1321,RACE_9,GOOD TO FIRM,CLASS_3,8,6.0,FLYING_QUEST,M F Poon,D J Hall,124,1082,13,4-1/4,13 13 13 8,1:34.57,37,23/11/2019,197,1600,A071
1322,RACE_9,GOOD TO FIRM,CLASS_3,9,8.0,GUY_DRAGON,C Schofield,W Y So,125,1143,1,5,7 5 5 9,1:34.71,5.9,23/11/2019,197,1600,B377
1323,RACE_9,GOOD TO FIRM,CLASS_3,10,5.0,CHARITY_GO,B Shinn,C S Shum,127,1049,5,6,4 2 3 10,1:34.86,14,23/11/2019,197,1600,B478
1324,RACE_9,GOOD TO FIRM,CLASS_3,11,7.0,WIN_WIN,M L Yeung,T P Yung,126,1138,7,6-1/4,5 8 4 11,1:34.88,23,23/11/2019,197,1600,B472
1325,RACE_9,GOOD TO FIRM,CLASS_3,12,13.0,LOOKING_GOOD,G van Niekerk,F C Lor,118,1180,4,7,2 3 7 12,1:35.00,15,23/11/2019,197,1600,B256
1326,RACE_9,GOOD TO FIRM,CLASS_3,13,3.0,SICHUAN_DAR,A Sanna,A T Millard,130,998,2,7-1/2,11 9 11 13,1:35.08,44,23/11/2019,197,1600,T375
1327,RACE_9,GOOD TO FIRM,CLASS_3,14,11.0,ENZEMBLE,L Hewitson,D J Whyte,121,1061,8,18-1/2,1 1 8 14,1:36.84,119,23/11/2019,197,1600,D059
1328,RACE_10,GOOD TO FIRM,CLASS_2,1,1.0,GOLDEN_SIXTY,C Y Ho,K W Lui,133,1065,5,-,7 6 4 1,1:21.01,1.9,23/11/2019,198,1400,C238
1329,RACE_10,GOOD TO FIRM,CLASS_2,2,8.0,LUCKY_HERO,G van Niekerk,C S Shum,124,1175,1,1-1/4,3 4 5 2,1:21.19,10,23/11/2019,198,1400,B057
1330,RACE_10,GOOD TO FIRM,CLASS_2,3,12.0,BEAUTY_RUSH,Z Purton,J Size,120,1183,9,2,1 1 1 3,1:21.31,10,23/11/2019,198,1400,C475
1331,RACE_10,GOOD TO FIRM,CLASS_2,4,7.0,HAPPY_FUN,K H Chan,C S Shum,114,1142,11,2-1/4,4 2 2 4,1:21.39,4.5,23/11/2019,198,1400,B316
1332,RACE_10,GOOD TO FIRM,CLASS_2,5,10.0,KING_OF_HEARTS,A Badel,A S Cruz,121,1037,2,3-1/4,8 7 8 5,1:21.55,23,23/11/2019,198,1400,C145
1333,RACE_10,GOOD TO FIRM,CLASS_2,6,5.0,GOLD_CHEST,A Sanna,R Gibson,126,1091,3,3-1/2,2 3 3 6,1:21.59,45,23/11/2019,198,1400,C146
1334,RACE_10,GOOD TO FIRM,CLASS_2,7,13.0,YOO_YOO_KING,C Schofield,A T Millard,120,1026,14,4-1/4,11 12 12 7,1:21.68,26,23/11/2019,198,1400,C399
1335,RACE_10,GOOD TO FIRM,CLASS_2,8,4.0,SUPERICH,B Shinn,F C Lor,127,1131,8,4-3/4,10 10 9 8,1:21.79,33,23/11/2019,198,1400,B257
1336,RACE_10,GOOD TO FIRM,CLASS_2,9,3.0,RACING_FIGHTER,M F Poon,C H Yip,128,1153,6,5-1/4,13 13 14 9,1:21.87,93,23/11/2019,198,1400,B285
1337,RACE_10,GOOD TO FIRM,CLASS_2,10,11.0,LOBO'S_LEGEND,N Callan,D E Ferraris,121,1067,7,5-3/4,14 14 13 10,1:21.94,27,23/11/2019,198,1400,C299
1338,RACE_10,GOOD TO FIRM,CLASS_2,11,2.0,DRAGON_GENERAL,U Rispoli,Y S Tsui,130,1115,12,8-3/4,12 11 11 11,1:22.40,34,23/11/2019,198,1400,T400
1339,RACE_10,GOOD TO FIRM,CLASS_2,12,6.0,TAKING_AIM,R Bayliss,J Moore,126,1219,13,9-1/2,6 8 7 12,1:22.54,43,23/11/2019,198,1400,B244
1340,RACE_10,GOOD TO FIRM,CLASS_2,13,14.0,CANTSTOPTHEFEELING,L Hewitson,K H Ting,117,1178,10,10-1/4,9 9 10 13,1:22.64,161,23/11/2019,198,1400,C432
1341,RACE_10,GOOD TO FIRM,CLASS_2,14,9.0,MAGIC_LEGEND,M Chadwick,J Moore,124,1037,4,10-1/4,5 5 6 14,1:22.65,31,23/11/2019,198,1400,A170
1342,RACE_1,GOOD TO FIRM,CLASS_5,1,1.0,KANBEKI_MOLLY,C Schofield,P F Yiu,133,1045,8,-,1 1 1 1,1:40.43,29.0,20/11/2019,180,1650,C256
1343,RACE_1,GOOD TO FIRM,CLASS_5,2,2.0,EVERYONE'S_ELITE,A Badel,K L Man,132,1143,4,1/2,8 8 7 2,1:40.53,7.3,20/11/2019,180,1650,B074
1344,RACE_1,GOOD TO FIRM,CLASS_5,3,6.0,HAPPY_HOUR,S de Sousa,C H Yip,131,1098,12,3,12 12 12 3,1:40.91,15.0,20/11/2019,180,1650,B286
1345,RACE_1,GOOD TO FIRM,CLASS_5,4,3.0,GOLD_VELVET,A Sanna,A T Millard,132,1162,10,3-3/4,7 3 4 4,1:41.01,18.0,20/11/2019,180,1650,V400
1346,RACE_1,GOOD TO FIRM,CLASS_5,5,8.0,GOLDEN_CANNON,C Y Ho,K W Lui,129,954,1,3-3/4,5 6 5 5,1:41.03,6.0,20/11/2019,180,1650,T022
1347,RACE_1,GOOD TO FIRM,CLASS_5,6,5.0,BUNDLE_OF_ENERGY,Z Purton,D J Hall,131,1165,3,4-1/2,6 7 8 6,1:41.13,2.3,20/11/2019,180,1650,B279
1348,RACE_1,GOOD TO FIRM,CLASS_5,7,4.0,ASSOCIATION_FANS,K C Leung,L Ho,131,1177,7,4-1/2,3 5 6 7,1:41.13,10.0,20/11/2019,180,1650,V207
1349,RACE_1,GOOD TO FIRM,CLASS_5,8,9.0,IRISH_VEGA,R Bayliss,C Fownes,128,1062,2,4-3/4,4 4 3 8,1:41.19,11.0,20/11/2019,180,1650,B302
1350,RACE_1,GOOD TO FIRM,CLASS_5,9,7.0,SAVANNAH_WIND,B Shinn,C S Shum,130,1101,11,5-1/4,10 9 9 9,1:41.25,48.0,20/11/2019,180,1650,A307
1351,RACE_1,GOOD TO FIRM,CLASS_5,10,10.0,HIDDEN_SPIRIT,K Teetan,P O'Sullivan,127,1161,6,5-1/4,9 10 11 10,1:41.28,13.0,20/11/2019,180,1650,B130
